"occ"
"http://cedar.example.org/ns#hisco--1"
"http://cedar.example.org/ns#hisco--2"
"http://cedar.example.org/ns#hisco-02000"
"http://cedar.example.org/ns#hisco-02120"
"http://cedar.example.org/ns#hisco-03110"
"http://cedar.example.org/ns#hisco-04217"
"http://cedar.example.org/ns#hisco-06105"
"http://cedar.example.org/ns#hisco-06310"
"http://cedar.example.org/ns#hisco-06440"
"http://cedar.example.org/ns#hisco-06810"
"http://cedar.example.org/ns#hisco-07110"
"http://cedar.example.org/ns#hisco-13100"
"http://cedar.example.org/ns#hisco-13200"
"http://cedar.example.org/ns#hisco-13280"
"http://cedar.example.org/ns#hisco-13390"
"http://cedar.example.org/ns#hisco-13490"
"http://cedar.example.org/ns#hisco-14140"
"http://cedar.example.org/ns#hisco-14190"
"http://cedar.example.org/ns#hisco-14990"
"http://cedar.example.org/ns#hisco-15915"
"http://cedar.example.org/ns#hisco-16310"
"http://cedar.example.org/ns#hisco-17145"
"http://cedar.example.org/ns#hisco-17230"
"http://cedar.example.org/ns#hisco-17320"
"http://cedar.example.org/ns#hisco-17990"
"http://cedar.example.org/ns#hisco-19540"
"http://cedar.example.org/ns#hisco-20210"
"http://cedar.example.org/ns#hisco-21000"
"http://cedar.example.org/ns#hisco-21110"
"http://cedar.example.org/ns#hisco-33135"
"http://cedar.example.org/ns#hisco-39990"
"http://cedar.example.org/ns#hisco-41025"
"http://cedar.example.org/ns#hisco-45130"
"http://cedar.example.org/ns#hisco-45220"
"http://cedar.example.org/ns#hisco-53100"
"http://cedar.example.org/ns#hisco-53190"
"http://cedar.example.org/ns#hisco-53210"
"http://cedar.example.org/ns#hisco-54020"
"http://cedar.example.org/ns#hisco-55120"
"http://cedar.example.org/ns#hisco-55240"
"http://cedar.example.org/ns#hisco-56070"
"http://cedar.example.org/ns#hisco-58940"
"http://cedar.example.org/ns#hisco-59220"
"http://cedar.example.org/ns#hisco-62210"
"http://cedar.example.org/ns#hisco-62720"
"http://cedar.example.org/ns#hisco-62740"
"http://cedar.example.org/ns#hisco-62970"
"http://cedar.example.org/ns#hisco-63230"
"http://cedar.example.org/ns#hisco-71150"
"http://cedar.example.org/ns#hisco-71160"
"http://cedar.example.org/ns#hisco-71190"
"http://cedar.example.org/ns#hisco-71220"
"http://cedar.example.org/ns#hisco-71290"
"http://cedar.example.org/ns#hisco-72100"
"http://cedar.example.org/ns#hisco-72320"
"http://cedar.example.org/ns#hisco-75000"
"http://cedar.example.org/ns#hisco-75290"
"http://cedar.example.org/ns#hisco-75400"
"http://cedar.example.org/ns#hisco-75500"
"http://cedar.example.org/ns#hisco-75622"
"http://cedar.example.org/ns#hisco-77120"
"http://cedar.example.org/ns#hisco-77310"
"http://cedar.example.org/ns#hisco-77620"
"http://cedar.example.org/ns#hisco-77630"
"http://cedar.example.org/ns#hisco-77810"
"http://cedar.example.org/ns#hisco-78200"
"http://cedar.example.org/ns#hisco-79100"
"http://cedar.example.org/ns#hisco-79200"
"http://cedar.example.org/ns#hisco-79310"
"http://cedar.example.org/ns#hisco-79420"
"http://cedar.example.org/ns#hisco-79510"
"http://cedar.example.org/ns#hisco-79565"
"http://cedar.example.org/ns#hisco-80110"
"http://cedar.example.org/ns#hisco-80320"
"http://cedar.example.org/ns#hisco-81120"
"http://cedar.example.org/ns#hisco-81930"
"http://cedar.example.org/ns#hisco-81990"
"http://cedar.example.org/ns#hisco-82000"
"http://cedar.example.org/ns#hisco-82090"
"http://cedar.example.org/ns#hisco-83110"
"http://cedar.example.org/ns#hisco-83210"
"http://cedar.example.org/ns#hisco-84100"
"http://cedar.example.org/ns#hisco-84222"
"http://cedar.example.org/ns#hisco-84230"
"http://cedar.example.org/ns#hisco-85510"
"http://cedar.example.org/ns#hisco-87120"
"http://cedar.example.org/ns#hisco-87330"
"http://cedar.example.org/ns#hisco-87350"
"http://cedar.example.org/ns#hisco-87462"
"http://cedar.example.org/ns#hisco-88030"
"http://cedar.example.org/ns#hisco-88050"
"http://cedar.example.org/ns#hisco-89100"
"http://cedar.example.org/ns#hisco-89156"
"http://cedar.example.org/ns#hisco-89164"
"http://cedar.example.org/ns#hisco-89220"
"http://cedar.example.org/ns#hisco-92110"
"http://cedar.example.org/ns#hisco-92120"
"http://cedar.example.org/ns#hisco-92415"
"http://cedar.example.org/ns#hisco-92625"
"http://cedar.example.org/ns#hisco-93120"
"http://cedar.example.org/ns#hisco-94100"
"http://cedar.example.org/ns#hisco-94160"
"http://cedar.example.org/ns#hisco-94220"
"http://cedar.example.org/ns#hisco-94230"
"http://cedar.example.org/ns#hisco-95120"
"http://cedar.example.org/ns#hisco-95210"
"http://cedar.example.org/ns#hisco-95410"
"http://cedar.example.org/ns#hisco-95455"
"http://cedar.example.org/ns#hisco-95475"
"http://cedar.example.org/ns#hisco-95510"
"http://cedar.example.org/ns#hisco-97145"
"http://cedar.example.org/ns#hisco-97415"
"http://cedar.example.org/ns#hisco-98100"
"http://cedar.example.org/ns#hisco-98320"
"http://cedar.example.org/ns#hisco-98330"
"http://cedar.example.org/ns#hisco-98500"
"http://cedar.example.org/ns#hisco-98620"
"http://cedar.example.org/ns#hisco-99900"
"http://cedar.example.org/ns#hisco-99910"
